contest_class_first,contest_class_second,contest_class_second_id,contest_end_time,contest_id,contest_name,contest_start_time,contest_url,enter_range,is_contest_status,is_exam,is_new,level_name,module,organiser,organiser_name,rank,regist_end_time,regist_start_time,thumb_pic,time_name,time_status
1005,song_and_dance,25,2015-07-16,4239,2015年上海市大学生社团文化节,2015-03-12,/shshetuan,全国,1,0,0,省级,0,共青团上海市委,主办方,0,2015-07-16,2015-03-12,,比赛结束,23
1005,industry_design,21,2015-07-16,4280,2015年碧生源杯大学生广告设计大赛,2015-04-01,/bishengyuanbei,全国,1,0,0,全国性,0,碧生源,主办方,0,2015-07-16,2015-04-01,,比赛结束,23
1005,industry_design,21,2015-07-16,4286,2015年“华鼎奖”中国高等院校环境艺术设计大赛,2015-04-19,/huadingjiang,全国,1,0,0,全国性,0,中国建筑装饰协会,主办方,0,2015-07-16,2015-04-19,,比赛结束,23
1005,model,23,2015-11-04,4123,2015年济南国际模特大赛,2015-07-15,/jinanguoji,全国,1,0,0,全球性,0,济南市政府,主办方,0,2015-07-15,2015-05-20,,比赛结束,23
1005,song_and_dance,25,2015-07-15,4324,2015年泰达微电影大赛,2015-03-19,/teda,全国,1,0,0,全国性,0,泰达,主办方,0,2015-07-15,2015-03-19,,比赛结束,23
1005,fashion_design,22,2015-09-25,4079,2015年“中孚达杯”针织时装设计大赛,2015-07-15,/zhongfudabei,全国,1,0,0,全国性,0,“中孚达杯”针织时装设计大赛组委会,主办方,0,2015-07-15,2015-05-20,,比赛结束,23
1001,computer,6,2015-08-02,31791,2015年“启明星辰杯”全国大学生信息安全技术大赛暨四川省大学生信息安全技术大赛,2015-05-19,/qimingxingchen,全国,1,0,0,全国性,0,中国互联网协会,主办方,0,2015-07-15,2015-05-19,,比赛结束,23
1001,computer,6,2015-07-25,31407,“思科网院杯”2015年度全国大学生网络技术大赛,2015-06-24,/cac,全国,1,0,0,全国性,0,思科网络技术学院理事会,主办方,0,2015-07-15,2015-06-24,,比赛结束,23
1004,occupation,28,1970-01-01,31854,第十届“中国法学青年论坛”主题征文活动,1970-01-01,/faxueluntan,全国,1,0,0,全国性,0,中国法学会,主办方,0,2015-07-14,2015-04-16,,比赛结束,23
1001,machine,9,2015-07-13,5862,2015年大连理工大学工程训练综合能力竞赛,2015-06-15,/dlut/50011223,大连理工大学,1,0,0,校级,0,创新实验学院、教务处,主办方,0,2015-07-13,2015-06-15,,比赛结束,23
1001,electronic,5,2015-07-13,5887,2015年大连理工大学“TI杯”大学生电子制作竞赛,2015-06-01,/dlut/50011248,大连理工大学,1,0,0,校级,0,创新实验学院、教务处,主办方,0,2015-07-13,2015-06-01,,比赛结束,23
1005,model,23,2015-10-31,4122,2015年环球小姐大赛,2015-07-10,/missglobal,全国,1,0,0,全球性,0,环球小姐大赛组委会,主办方,0,2015-07-12,2015-07-10,,比赛结束,23
1001,ship_sea,13,2015-08-09,3885,第四届全国海洋航行器设计与制作大赛,2015-07-11,/haiyanghangxingqi,全国,1,0,0,全国性,0,中国海洋学会  等,主办方,0,2015-07-12,2015-07-11,,比赛结束,23
1005,fashion_design,22,2015-09-18,4066,2015年“乔丹杯”中国运动装备设计大赛,2015-07-11,/qiaodanbei,全国,1,0,0,全国性,0,“乔丹杯”中国运动装备设计大赛组委会,主办方,0,2015-07-11,2015-06-03,,比赛结束,23
1003,business,26,2015-07-18,3946,2015年“贝塔斯曼校园达人”商业策划大赛,2015-07-16,/talentmeetsbertelsmann,全国,1,0,0,全球性,0,贝塔斯曼,主办方,0,2015-07-10,2015-04-07,,比赛结束,23
1001,computer,6,2015-09-21,3799,2015年全国大学生计算机博弈大赛,2015-06-19,/caaigames,全国,1,0,0,全国性,0,国家体育总局棋牌运动管理中心 等,主办方,0,2015-07-10,2015-06-19,,比赛结束,23
1001,building,10,2015-09-30,3827,2015年第三届“中装杯”全国大学生空间与环境艺术设计大赛,2015-03-01,/cbda,全国,1,0,0,全国性,0,中国建筑装饰协会,主办方,0,2015-07-10,2015-03-01,,比赛结束,23
1001,energy,15,2015-08-25,3908,2015年东元科技创意竞赛,2015-03-31,/greentech,全国,1,0,0,全国性,0,财团法人东元科技文教基金会 等,主办方,0,2015-07-09,2015-03-31,,比赛结束,23
1001,mcm,1,2015-07-09,31186,2015年度“助力飞杯“上海理工大学大学生数学建模竞赛,2015-07-06,/usst/15mcm,上海理工大学,1,0,0,校级,0,上海理工大学,主办方,0,2015-07-09,2015-06-01,,比赛结束,23
1005,song_and_dance,25,2015-07-08,4323,2015年索尼摄影大赛,2015-05-21,/sony,全国,1,0,0,全国性,0,索尼,主办方,0,2015-07-08,2015-05-21,,比赛结束,23
1001,robot,4,2015-11-07,3721,2015年国际空中机器人竞赛(亚太赛区）,2015-04-16,/aerialrobot,全国,1,0,0,全球性,0,中国航空学会制导、导航与控制分会 等,主办方,0,2015-07-05,2015-04-16,,比赛结束,23
1005,song_and_dance,25,2015-07-05,4347,2015年中国成语大会,2015-04-17,/zgcydh,全国,1,0,0,全国性,0,CCTV,主办方,0,2015-07-05,2015-04-17,,比赛结束,23
1004,environment,27,2015-12-31,4197,2015年能源青年行暑期调研计划,2015-06-18,/nengyuanqingnian,全国,1,0,0,全球性,0,能源青年行暑期调研计划,主办方,0,2015-07-05,2015-06-18,,比赛结束,23
1001,mcm,1,2015-07-08,31219,重庆大学数学建模模拟赛,2015-07-07,/cqu/111,重庆大学,1,0,0,校级,0,重庆大学数模组委会,主办方,0,2015-07-04,2015-07-02,,比赛结束,23
1005,fashion_design,22,2015-09-09,4064,2015年中华嫁衣创意大赛,2015-07-01,/zhonghuajiayi,全国,1,0,0,全国性,0,中华嫁衣创意大赛组委会,主办方,0,2015-07-01,2015-05-20,,比赛结束,23
1001,ship_sea,13,2015-10-22,3888,2015年全国大学生游艇设计大赛,2015-05-19,/youtingsheji,全国,1,0,0,全国性,0,海星游艇集团,主办方,0,2015-06-30,2015-05-19,,比赛结束,23
1005,song_and_dance,25,2015-06-30,4329,2015年“校园行知客”挑战赛,2015-02-28,/hike,全国,1,0,0,全国性,0,中国国家地理,主办方,0,2015-06-30,2015-02-28,,比赛结束,23
1001,computer,6,2015-11-30,31746,2015Esri杯中国大学生GIS软件开发竞赛,2015-03-15,/esri,全国,1,0,0,全国性,0,Esri中国信息技术有限公司,主办方,0,2015-06-30,2015-03-15,,比赛结束,23
1005,sports,32,2015-08-02,4612,2015年中国大学生射击锦标赛,2015-05-24,/shooting,全国,1,0,0,全国性,0,中国大学生体育协会,主办方,0,2015-06-30,2015-05-24,,比赛结束,23
1003,chuangye,3,2015-06-30,4104,2015年重庆市大学生“校园之春”手机应用软件创新创业大赛,2015-02-28,/cqshoujichuangye,全国,1,0,0,省级,0,共青团重庆市委,主办方,0,2015-06-30,2015-02-28,,比赛结束,23
1005,technology,33,2015-06-30,4106,2015年广东大学生科技学术节,2015-02-28,/gdkejixueshu,全国,1,0,0,省级,0,共青团广东省委员会 等,主办方,0,2015-06-30,2015-02-28,,比赛结束,23
1001,computer,6,2015-11-30,31554,2015年3S杯全国大学生物联网技术与应用 “三创”大赛,2015-06-04,/3s,全国,1,0,0,全国性,0,中国通信学会、江苏省物联网技术与应用协同创新中心,主办方,0,2015-06-30,2015-06-04,,比赛结束,23
1004,tiaozhanbei,7,2015-06-30,4682,2015年“挑战杯”青海省大学生课外学术科技作品竞赛,2015-01-31,/tiaozhanbeiqinghai,全国,1,0,0,省级,0,省教育厅共青团青海省委、青海省教育厅,主办方,0,2015-06-30,2015-01-31,,比赛结束,23
1004,tiaozhanbei,7,2015-06-30,4686,2015年“挑战杯”贵州省大学生课外学术科技作品竞赛,2015-01-31,/tiaozhanbeiguizhou,全国,1,0,0,省级,0,省教育厅共青团贵州省委、贵州省教育厅,主办方,0,2015-06-30,2015-01-31,,比赛结束,23
1004,tiaozhanbei,7,2015-06-30,4689,2015年“挑战杯”福建省大学生课外学术科技作品竞赛,2015-02-28,/tiaozhanbeifujian,全国,1,0,0,省级,0,省教育厅共青团福建省委、福建省教育厅,主办方,0,2015-06-30,2015-02-28,,比赛结束,23
1001,electronic,5,2015-07-31,3763,2015年第九届中国制冷空调行业大学生科技竞赛,2014-12-31,/zhilengkongtiao,全国,1,0,0,全国性,0,中国制冷空调工业协会,主办方,0,2015-06-30,2014-12-31,,比赛结束,23
1001,building,10,2015-12-31,32185,2015年绿色建筑暨第五届太阳能建筑设计大赛,2014-11-30,/ecgbnet,全国,1,0,0,全国性,0,招商局地产控股股份有限公司 等,主办方,0,2015-06-30,2014-11-30,,比赛结束,23
1005,song_and_dance,25,2016-03-31,31429,2015年中国大学生微电影创作大赛,2015-02-28,/chinesemfc,全国,1,0,0,全国性,0,共青团中央学校部、亚洲微电影艺术节组委会、中国电视艺术家协会、中央新影集团、中国传媒大学、广东广播电视台,主办方,0,2015-06-30,2015-02-28,,比赛结束,23
1005,fashion_design,22,2015-09-30,4047,2015年中国•平湖服装设计大赛,2015-05-31,/pinghufuzhuangsheji,全国,1,0,0,全国性,0,中国•平湖服装设计大赛组委会,主办方,0,2015-06-30,2015-05-31,,比赛结束,23
1005,ui_design,20,2015-12-31,31711,第七届全国大学生广告艺术大赛,2015-02-28,/daguangsai/2015,全国,1,0,0,全国性,0,教育部高等学校新闻传播学类专业教学指导委员会 等,主办方,0,2015-06-30,2015-02-28,,比赛结束,23
1001,computer,6,2015-08-31,31209,IEEE智能交通系统暑期学校,2015-04-30,/itss,全国,1,0,0,全球性,0,IEEE智能交通系统学会,主办方,0,2015-06-30,2015-04-30,,比赛结束,23
1001,airplane,12,2015-08-16,3874,2015年国际无人飞行器创新大奖赛,2015-03-01,/uavgp,全国,1,0,0,全球性,0,中国航空工业集团公司 等,主办方,0,2015-06-30,2015-03-01,,比赛结束,23
1003,chuangye,3,2015-09-13,31825,辽宁省首届“TRIZ杯”高校学生创新大赛,2015-06-01,/triz,全国,1,0,0,省级,0,辽宁省创新方法研究会,主办方,0,2015-06-30,2015-06-01,,比赛结束,23
1002,match,16,2015-07-25,31315,第六届丘成桐大学生数学竞赛,2015-03-03,/YCMC,全国,1,0,0,全国性,0,丘成桐大学生数学竞赛组委会,主办方,0,2015-06-30,2015-03-03,,比赛结束,23
1003,chuangye,3,2015-12-10,3998,2015年中国创新创业大赛,2015-04-30,/cxcyds,全国,1,0,0,全国性,0, 科技部 等,主办方,0,2015-06-30,2015-04-30,,比赛结束,23
1005,model,23,2015-06-29,4135,2015年美少女中国模特大赛,2015-04-01,/msnmodel,全国,1,0,0,全国性,0,美少女中国模特大赛组委会,主办方,0,2015-06-29,2015-04-01,,比赛结束,23
1004,occupation,28,2015-06-29,4402,2015年亚洲发型化妆大赛,2015-04-21,/asiahairbeauty,全国,1,0,0,全球性,0,亚洲发型化妆大赛组委会,主办方,0,2015-06-29,2015-04-21,,比赛结束,23
1005,industry_design,21,2015-08-27,31542,“富思特杯”第四届中国梦绿色建筑创意设计大赛秋季赛,2015-06-29,/lvsejianzhu,全国,1,0,0,全国性,0,中国涂料工业协会、中国贸促会建设行业分会、中国绿色建筑研究院,主办方,0,2015-06-29,2015-01-24,,比赛结束,23
1003,business,26,2015-11-22,31823,第十一届“花旗杯”金融创新应用大赛,2015-09-30,/huaqi,全国,1,0,0,全国性,0,花旗金融信息服务(中国)有限公司,主办方,0,2015-06-29,2015-05-31,,比赛结束,23
1003,business,26,2015-06-29,3943,2015年银联移动电子商务创意大赛,2015-05-04,/unionpay,全国,1,0,0,全国性,0,银联,主办方,0,2015-06-29,2015-05-04,,比赛结束,23
1003,business,26,2015-11-04,3955,2015年全国大学生网络商务创新应用大赛,2015-05-16,/newwinner,全国,1,0,0,全国性,0,中国互联网协会,主办方,0,2015-06-29,2015-02-28,,比赛结束,23
1001,mcm,1,2015-06-29,3709,2015年全国大学生统计建模竞赛,2015-03-30,/sescn,全国,1,0,0,全国性,0,中国统计教育学会 等,主办方,0,2015-06-29,2015-03-30,,比赛结束,23
1005,industry_design,21,2015-06-29,4287,2015年毕马威“我的未来，我做主”创意大赛,2015-05-30,/bimaweichuangyi,全国,1,0,0,全国性,0,毕马威,主办方,0,2015-06-29,2015-05-30,,比赛结束,23
1002,match,16,2015-09-19,31197,中国矿业大学银川学院大学生数学竞赛,2015-09-19,/cumtyc/shuxuejingsai2015,中国矿业大学银川学院,1,0,0,校级,0,中国矿业大学银川学院,主办方,0,2015-06-29,2015-06-07,,比赛结束,23
1003,business,26,2015-10-30,31713,首届中国大学生跨境电子商务创新创业大赛,2015-06-09,/ebizer,全国,1,0,0,全国性,0,国家服务外包人力资源研究院联合全国商圈、全国高校,主办方,0,2015-06-29,2015-05-10,,比赛结束,23
1001,machine,9,2015-06-29,5861,2015年大连理工大学“画法几何及机械制图”课程竞赛,2015-06-03,/dlut/50011222,大连理工大学,1,0,0,校级,0,创新实验学院、教务处,主办方,0,2015-06-29,2015-06-03,,比赛结束,23
1001,ship_sea,13,2015-06-29,5868,2015年大连理工大学“船海文化节”船模创新大赛暨中国大学生船舶与海洋工程创新大赛校内选拔赛,2015-05-06,/dlut/50011229,大连理工大学,1,0,0,校级,0,创新实验学院、教务处,主办方,0,2015-06-29,2015-05-06,,比赛结束,23
1001,building,10,2015-06-29,3831,2015年第十三届中国环境设计学年奖,2015-02-09,/design1881,全国,1,0,0,全国性,0,学年奖design1881论坛,主办方,0,2015-06-29,2015-02-09,,比赛结束,23
1005,song_and_dance,25,2015-06-28,4321,2015年不漫不革命—完美杯动漫大赛,2015-03-15,/wanmeidongman,全国,1,0,0,全国性,0,完美动力集团,主办方,0,2015-06-28,2015-03-13,,比赛结束,23
1004,tiaozhanbei,7,2015-06-28,4692,2015年“挑战杯”香港市大学生课外学术科技作品竞赛,2015-06-26,/tiaozhanbeixianggang,全国,1,0,0,省级,0,共青团中央、教育部、中国科学技术协会、全国学联,主办方,0,2015-06-28,2015-06-26,,比赛结束,23
1001,electronic,5,2015-06-28,3772,2015年青岛大学生智能汽车竞赛,2015-06-27,/qdzhinengqiche,全国,1,0,0,市级,0,青岛市科学技术协会,主办方,0,2015-06-28,2015-06-27,,比赛结束,23
1005,industry_design,21,2015-06-26,4274,2015年德国国际Red Dot Award设计大赛,2015-04-06,/reddotaward,全国,1,0,0,全球性,0,德国著名设计协会Design Zentrum Nordrhein Westfalen,主办方,0,2015-06-26,2015-04-06,,比赛结束,23
1005,industry_design,21,2015-06-26,4293,2015年中国民生银行手机银行校园创新大赛,2015-04-16,/minshengyinhang,全国,1,0,0,全国性,0,中国民生银行,主办方,0,2015-06-26,2015-04-16,,比赛结束,23
1001,computer,6,2015-10-31,3850,2015年微信公众平台创新大赛,2015-04-14,/weixincreative,全国,1,0,0,全国性,0,腾讯,主办方,0,2015-06-26,2015-04-14,,比赛结束,23
1005,song_and_dance,25,2015-06-25,4327,2015年四川省大学生动漫旅游产品设计创意大赛,2015-04-08,/sichuandongman,全国,1,0,0,省级,0,四川省教育厅,主办方,0,2015-06-25,2015-04-08,,比赛结束,23
1004,occupation,28,2015-06-25,4091,2015年上海市服装行业职业技能竞赛,2015-04-14,/shanghaifuzhuangjineng,全国,1,0,0,省级,0,上海市教育厅,主办方,0,2015-06-25,2015-04-14,,比赛结束,23
1005,sports,32,2015-08-03,4609,第二十九届全国大学生手球锦标赛竞赛,2015-04-11,/handball,全国,1,0,0,全国性,0,中国大学生体育协会手球分会,主办方,0,2015-06-25,2015-04-11,,比赛结束,23
1001,computer,6,2015-06-25,3864,2015年大连市高校移动应用开发及创意设计大赛,2015-05-24,/dalianyidongkaifa,全国,1,0,0,自由,0,赛唯（Siwe）移动互联网实验室、大连理工大学创新实验学院,主办方,0,2015-06-25,2015-05-24,,比赛结束,23
1005,model,23,2015-06-24,4119,2015年国际泳装模特大赛,2015-04-29,/yongzhuangmote,全国,1,0,0,全球性,0,国际泳装模特大赛组委会,主办方,0,2015-06-24,2015-04-29,,比赛结束,23
1003,business,26,2015-09-17,31595,2015年“中信证券—大智慧”杯浙江省大学生证券投资邀请赛,2015-06-28,/zjzqtzjs,全国,1,0,0,省级,0,浙江省大学生证券投资竞赛委员会、浙江财经大学,主办方,0,2015-06-24,2015-05-31,,比赛结束,23
1005,industry_design,21,2015-06-24,4277,2015年第十届中国五金产品工业设计大赛,2015-03-19,/wujinchanpin,全国,1,0,0,全国性,0,教育部高等学校工业设计专业教学指导分委员会,主办方,0,2015-06-24,2015-03-19,,比赛结束,23
1005,fashion_design,22,2015-08-11,4029,2015年“中华杯”国际服装设计大赛,2015-06-24,/zhonghuabei,全国,1,0,0,全球性,0,“中华杯”国际服装设计大赛组委会,主办方,0,2015-06-24,2015-04-22,,比赛结束,23
1005,fashion_design,22,2015-06-24,4038,2015年“九牧王杯”中国时装设计新人奖,2015-03-17,/jiumuwang,全国,1,0,0,全国性,0,“九牧王杯”中国时装设计新人奖组委会,主办方,0,2015-06-24,2015-03-17,,比赛结束,23
1005,fashion_design,22,2015-10-28,4051,2015年“大连杯”时装画大赛,2015-06-24,/shizhuanghua,全国,1,0,0,自由,0,“大连杯”时装画大赛组委会,主办方,0,2015-06-24,2015-04-14,,比赛结束,23
1005,fashion_design,22,2015-08-26,4068,2015年“常熟服装城杯”中国休闲装设计精英大奖赛,2015-06-24,/changshufuzhuang,全国,1,0,0,全国性,0,“常熟服装城杯”中国休闲装设计精英大奖赛组委会,主办方,0,2015-06-24,2015-04-07,,比赛结束,23
1005,song_and_dance,25,2015-06-24,4338,2015年第十届 “紫香槐杯”全国网络文学大赛,2015-03-11,/zixiangkuibei,全国,1,0,0,全国性,0, “紫香槐杯”全国网络文学大赛组委会,主办方,0,2015-06-24,2015-03-11,,比赛结束,23
1005,fashion_design,22,2015-09-19,4086,2015年“Angela & Lucas”童装创意设计大赛,2015-06-24,/angelalucas,全国,1,0,0,全国性,0,“Angela & Lucas”童装创意设计大赛组委会,主办方,0,2015-06-24,2015-05-13,,比赛结束,23
1005,industry_design,21,2015-06-24,5885,2015年全国大学生工业设计大赛大连理工大学选拔赛,2015-06-02,/dlut/50011246,大连理工大学,1,0,0,校级,0,创新实验学院、教务处,主办方,0,2015-06-24,2015-06-02,,比赛结束,23
1005,fashion_design,22,2015-09-02,4094,2015年“万事利杯”杭州丝绸旅游产品设计大赛,2015-06-25,/hangzhousichoulvyou,全国,1,0,0,省级,0,“万事利杯”杭州丝绸旅游产品设计大赛组委会,主办方,0,2015-06-24,2015-04-07,,比赛结束,23
1001,airplane,12,2015-06-24,31887,第八届国际深空探测轨道优化竞赛,2015-05-25,/JPL,全国,1,0,0,全球性,0,美国喷气推进实验室（JPL）,主办方,0,2015-06-24,2015-05-25,,比赛结束,23
1005,sports,32,2015-07-02,4591,2015年中国大学生足球联赛(北区/南区),2015-06-22,/cufl,全国,1,0,0,全国性,0,中国大学生体育协会,主办方,0,2015-06-24,2015-06-22,,比赛结束,23
1005,technology,33,2015-06-23,5888,2015年大连理工大学校园文化节—嘉年华活动,2015-06-19,/dlut/50011249,大连理工大学,1,0,0,校级,0,团委、学生会,主办方,0,2015-06-23,2015-06-19,,比赛结束,23
1005,fashion_design,22,2015-08-19,4024,2015年“浩沙杯”国际泳装设计大赛,2015-06-23,/haosha,全国,1,0,0,全球性,0,“浩沙杯”国际泳装设计大赛组委会,主办方,0,2015-06-23,2015-04-08,,比赛结束,23
1001,energy,15,2015-06-23,5858,2015年全国大学生节能减排大赛大连理工大学选拔赛,2015-03-13,/dlut/50011219,大连理工大学,1,0,0,校级,0,创新实验学院、教务处,主办方,0,2015-06-23,2015-03-13,,比赛结束,23
1001,building,10,2015-06-23,3839,2015年“大盛•筑觉杯”广东大学生建筑设计竞赛,2015-05-07,/gdjzsj,全国,1,0,0,省级,0,广东工业大学建筑与城市规划学院科技实践活动创新中心 等,主办方,0,2015-06-23,2015-05-07,,比赛结束,23
1005,english,19,2015-07-01,31815,沈阳建筑大学2015年英语演讲比赛,2015-07-01,/sjzu/englishyanjiang,沈阳建筑大学,1,0,0,校级,0,沈阳建筑大学教务处、外国语学院,主办方,0,2015-06-23,2015-06-16,,比赛结束,23
1005,model,23,2015-06-22,4120,2015年世界比基尼模特大赛,2015-02-19,/worldbikini,全国,1,0,0,全球性,0,世界比基尼模特大赛组委会,主办方,0,2015-06-22,2015-02-19,,比赛结束,23
1005,fashion_design,22,2015-08-28,4065,2015年“昙华林杯”婚礼服饰设计大赛,2015-06-22,/tanhualinbei,全国,1,0,0,全国性,0,“昙华林杯”婚礼服饰设计大赛组委会,主办方,0,2015-06-22,2015-04-24,,比赛结束,23
1003,business,26,2015-06-22,5884,2015年辽宁省大学生网络商务创新应用大赛大连理工大学选拔赛,2015-04-28,/dlut/50011245,大连理工大学,1,0,0,校级,0,创新实验学院、教务处,主办方,0,2015-06-22,2015-04-28,,比赛结束,23
1004,environment,27,2015-07-15,4201,2015年春（秋）季黑苹果公益扶持计划,2015-04-27,/heipingguo,全国,1,0,0,全国性,0,黑苹果青年,主办方,0,2015-06-22,2015-04-27,,比赛结束,23
1005,sports,32,2015-06-21,4617,2015年中国大学生棒垒球冠军赛,2015-01-07,/baseballchampion,全国,1,0,0,全国性,0,中国大学生体育协会,主办方,0,2015-06-21,2015-01-07,,比赛结束,23
1005,sports,32,2015-06-21,4622,2015年中国大学生柔道锦标赛,2015-01-07,/roudao,全国,1,0,0,全国性,0,中国大学生体育协会,主办方,0,2015-06-21,2015-01-07,,比赛结束,23
1005,sports,32,2015-06-21,4593,2015年中国大学生女子足球锦标赛,2015-01-07,/nvzizuqiu,全国,1,0,0,全国性,0,中国大学生体育协会,主办方,0,2015-06-21,2015-01-07,,比赛结束,23
1005,sports,32,2015-06-21,4594,2015年中国大学生女子五人制足球锦标赛,2015-01-07,/nvziwurenzhizuqiu,全国,1,0,0,全国性,0,中国大学生体育协会,主办方,0,2015-06-21,2015-01-07,,比赛结束,23
1005,sports,32,2015-06-21,4595,2015年中国大学生男子篮球超级联赛,2015-01-07,/superlanqiu,全国,1,0,0,全国性,0,中国大学生体育协会,主办方,0,2015-06-21,2015-01-07,,比赛结束,23
1005,sports,32,2015-06-21,4596,2015年中国大学生男子篮球联赛(东北赛区/西南赛区/西北赛区/东南赛区/),2015-01-07,/lanqiuliansai,全国,1,0,0,全国性,0,中国大学生体育协会,主办方,0,2015-06-21,2015-01-07,,比赛结束,23
1005,sports,32,2015-06-21,4597,2015年中国大学生女子篮球超级联赛,2015-01-07,/nvzisuperlanqiu,全国,1,0,0,全国性,0,中国大学生体育协会,主办方,0,2015-06-21,2015-01-07,,比赛结束,23
1005,sports,32,2015-06-21,4598,2015年中国大学生排球联赛(北区/南区/阳光组/),2015-01-07,/paiqiuliansai,全国,1,0,0,全国性,0,中国大学生体育协会,主办方,0,2015-06-21,2015-01-07,,比赛结束,23
1005,sports,32,2015-06-21,4599,2015年中国大学生沙滩排球锦标赛,2015-01-07,/shatanpaiqiu,全国,1,0,0,全国性,0,中国大学生体育协会,主办方,0,2015-06-21,2015-01-07,,比赛结束,23
1005,sports,32,2015-06-21,4600,2015年中国大学生田径锦标赛,2015-01-07,/running,全国,1,0,0,全国性,0,中国大学生体育协会,主办方,0,2015-06-21,2015-01-07,,比赛结束,23
1005,sports,32,2015-06-21,4601,2015年中国大学生游泳锦标赛,2015-01-07,/swimming,全国,1,0,0,全国性,0,中国大学生体育协会,主办方,0,2015-06-21,2015-01-07,,比赛结束,23
1005,sports,32,2015-06-21,4602,2015年中国大学生越野锦标赛,2015-01-07,/yueye,全国,1,0,0,全国性,0,中国大学生体育协会,主办方,0,2015-06-21,2015-01-07,,比赛结束,23
1005,sports,32,2015-06-21,4603,2015年中国大学生“阳光体育”乒乓球比赛(北区/南区),2015-01-07,/sunsportpingpang,全国,1,0,0,全国性,0,中国大学生体育协会,主办方,0,2015-06-21,2015-01-07,,比赛结束,23
1005,sports,32,2015-06-21,4604,2015年中国大学生乒乓球锦标赛,2015-01-07,/tabletennis,全国,1,0,0,全国性,0,中国大学生体育协会,主办方,0,2015-06-21,2015-01-07,,比赛结束,23
1005,sports,32,2015-06-21,4605,2015年中国大学生羽毛球锦标赛,2015-01-07,/badminton,全国,1,0,0,全国性,0,中国大学生体育协会,主办方,0,2015-06-21,2015-01-07,,比赛结束,23
1005,sports,32,2015-06-21,4606,2015年中国大学生羽毛球超级赛,2015-01-07,/badmintonsuper,全国,1,0,0,全国性,0,中国大学生体育协会,主办方,0,2015-06-21,2015-01-07,,比赛结束,23
1005,sports,32,2015-06-21,4607,2015年中国大学生网球联赛,2015-01-07,/tennisleague,全国,1,0,0,全国性,0,中国大学生体育协会,主办方,0,2015-06-21,2015-01-07,,比赛结束,23
1005,english,19,2015-09-30,31877,中央电视台“希望之星”英语风采大赛,2014-08-31,/starofoutlook,全国,1,0,0,全国性,0,中国中央电视台,主办方,0,2015-06-21,2014-08-31,,比赛结束,23
1003,chuangye,3,2015-06-21,30950,吉林省首届大学生微商公益创业大赛,2015-03-20,/www.saikrcy.com,全国,1,0,0,省级,0,吉林省希望工程办公室 吉林省青少年发展基金会 吉林省社会信用体系建设促进会 吉林省中小微企业商会 长春万达影城,主办方,0,2015-06-21,2015-03-20,,比赛结束,23
1003,business,26,2015-08-30,3939,2015年迪卡侬暑期大学生商业挑战赛,2015-06-30,/dikanong,全国,1,0,0,全国性,0,迪卡侬,主办方,0,2015-06-20,2015-05-20,,比赛结束,23
1005,song_and_dance,25,2015-06-20,4339,2015年“信风杯”全国高校征文大赛,2015-02-03,/xinfengbei,全国,1,0,0,全国性,0,“信风杯”全国高校征文大赛组委会,主办方,0,2015-06-20,2015-02-03,,比赛结束,23
1005,sports,32,2015-07-26,4613,2015年中国大学生桥牌锦标赛,2015-04-06,/qiaopai,全国,1,0,0,全国性,0,中国大学生体育协会,主办方,0,2015-06-20,2015-04-06,,比赛结束,23
1001,material,14,2015-09-24,3890,2015年中国大学生高分子材料创新创业大赛,2015-03-30,/rubbervalley,全国,1,0,0,全国性,0,中国石油和化学工业联合会 等,主办方,0,2015-06-20,2015-03-30,,比赛结束,23
1001,computer,6,2015-06-20,31851,第四届ISC国际大学生超级计算机竞赛,2015-06-16,/isc,全国,1,0,0,全球性,0,计算机大会组委会(ISC)、国际高性能计算咨询委员会(HPC AC),主办方,0,2015-06-20,2015-06-16,,比赛结束,23
1001,robot,4,2015-06-25,3720,2015年国际水中机器人大赛,2015-06-18,/ilur,全国,1,0,0,全球性,0,国际水中机器人联盟,主办方,0,2015-06-20,2015-06-18,,比赛结束,23
1001,computer,6,2015-06-20,3810,2015年第五届“上图杯”上海市先进成图技术大赛,2015-06-19,/shangtubei,全国,1,0,0,自由,0,上海市教委、上海市科学技术协会,主办方,0,2015-06-20,2015-06-19,,比赛结束,23
1004,environment,27,2015-09-09,31597,第三届大学生环保科技创新竞赛,2015-05-25,/nwsuaf/huanbao,西北农林科技大学,1,0,0,校级,0,教务处、资源环境学院,主办方,0,2015-06-19,2015-05-25,,比赛结束,23
1005,industry_design,21,2015-06-19,4268,2015年中国国际景观规划设计大赛IDEA-KING|艾景奖,2015-03-12,/ideaking,全国,1,0,0,全球性,0,国际园林景观规划设计行业协会、中国建筑学会,主办方,0,2015-06-19,2015-03-11,,比赛结束,23
1005,industry_design,21,2015-06-19,4271,2015年美国大杏仁学生创新大赛,2015-04-11,/americadaxingren,全国,1,0,0,全球性,0,中国食品科学技术学会（CIFST）、美国加州杏仁商会（ABC）,主办方,0,2015-06-19,2015-04-15,,比赛结束,23
1005,song_and_dance,25,2015-06-19,4304,2015年中国国际青少年动漫与新媒体创意大赛,2015-02-28,/dongmanyumeiti,全国,1,0,0,全球性,0,中国国际青少年动漫与新媒体创意大赛组委会,主办方,0,2015-06-19,2015-02-28,,比赛结束,23
